"n","nchain","run","exp","rmse","cov"
1e+05,5,24,1,0.200087532293402,0.913
20000,1,24,1,0.382279121417847,0.87
20000,2,24,1,0.347261572699558,0.913
20000,5,24,1,0.334195568807866,0.945
50000,1,24,1,0.316830280306073,0.776
50000,2,24,1,0.293572435536285,0.833
50000,5,24,1,0.272814631717566,0.898
100,1,25,1,1.55523123692659,0.984
100,2,25,1,1.5256010298,0.983
100,5,25,1,1.54239722941224,0.985
1000,1,25,1,0.761373198862629,0.991
1000,2,25,1,0.764851787971662,0.994
1000,5,25,1,0.750858082429116,0.995
10000,1,25,1,0.469014441072831,0.881
10000,2,25,1,0.45707283849296,0.912
10000,5,25,1,0.435773078880405,0.945
1e+05,1,25,1,0.262589428968222,0.727
1e+05,2,25,1,0.226327148898886,0.832
1e+05,5,25,1,0.209060979716582,0.918
20000,1,25,1,0.373305162285183,0.876
20000,2,25,1,0.369481545746304,0.869
20000,5,25,1,0.341699425713687,0.92
50000,1,25,1,0.278733924010297,0.826
50000,2,25,1,0.259495376768446,0.894
50000,5,25,1,0.242279204894448,0.94
100,1,26,1,1.70758566940981,0.96
100,2,26,1,1.70952159510941,0.953
100,5,26,1,1.65624739944077,0.962
1000,1,26,1,0.756220446326508,0.987
1000,2,26,1,0.73412558918386,0.99
1000,5,26,1,0.720478008790661,0.995
10000,1,26,1,0.485486744924045,0.905
10000,2,26,1,0.467172943212816,0.923
10000,5,26,1,0.433248002875727,0.955
1e+05,1,26,1,0.262758386404291,0.711
1e+05,2,26,1,0.237971426566166,0.815
1e+05,5,26,1,0.217614186690289,0.901
20000,1,26,1,0.390152031419136,0.848
20000,2,26,1,0.370930242450423,0.902
20000,5,26,1,0.360028260263604,0.931
50000,1,26,1,0.297510283843437,0.777
50000,2,26,1,0.28304232639308,0.842
50000,5,26,1,0.267403761997559,0.903
100,1,27,1,1.45705463903493,0.985
100,2,27,1,1.455818704296,0.987
100,5,27,1,1.44325810533128,0.988
1000,1,27,1,0.818752626512348,0.987
1000,2,27,1,0.778661803960191,0.992
1000,5,27,1,0.798114229059744,0.991
10000,1,27,1,0.428508050724086,0.924
10000,2,27,1,0.423057994657066,0.926
10000,5,27,1,0.413639799062854,0.944
1e+05,1,27,1,0.259346746954165,0.701
1e+05,2,27,1,0.226932909785215,0.813
1e+05,5,27,1,0.209142939856137,0.909
20000,1,27,1,0.372561574342686,0.878
20000,2,27,1,0.33903957317029,0.927
20000,5,27,1,0.339135657765777,0.941
50000,1,27,1,0.298959641232342,0.794
50000,2,27,1,0.276484440417363,0.867
