"RMSE","Coverage","Interval length","n","run","Chains"
1.39900774167508,0.84,3.94457895111767,100,15,9
1.26234286475697,0.88,4.00258755784737,100,15,10
1.27716518048449,0.855,4.01680858251478,100,16,1
1.25508621576516,0.855,4.27026686550504,100,16,2
1.37359060302512,0.815,3.91901251277991,100,16,3
1.21369275841551,0.93,4.53981641652575,100,16,4
1.32402558380044,0.895,4.26891296258267,100,16,5
1.15630951737605,0.97,5.1793959228581,100,16,6
1.16115814266029,0.97,4.86778253754699,100,16,7
1.21393993195431,0.955,4.79402501050335,100,16,8
1.05799518129938,0.985,5.0643050338506,100,16,9
1.12098793929222,0.99,4.97809338830615,100,16,10
1.37452245585187,0.685,2.80613804751146,100,17,1
1.22208580876475,0.79,3.22406505410633,100,17,2
1.17187775074253,0.85,3.4716430463581,100,17,3
1.25527727680929,0.815,3.50032434498626,100,17,4
1.21466535136976,0.845,3.44965345772575,100,17,5
1.21560911365335,0.885,3.84827902727383,100,17,6
1.29779529726791,0.845,3.75484566053565,100,17,7
1.25970266652894,0.88,3.85418867507899,100,17,8
1.16826865278347,0.915,4.23510985868975,100,17,9
1.15992300354598,0.93,4.22303885859667,100,17,10
1.58338879607975,0.675,2.99964075364473,100,18,1
1.36720900369311,0.87,3.68690476323526,100,18,2
1.26554149334765,0.875,3.8767429443045,100,18,3
1.2911913606969,0.92,4.26458852549034,100,18,4
1.17941771036691,0.945,4.30564758689679,100,18,5
1.17378310966476,0.915,4.30900460052084,100,18,6
1.250285869428,0.935,4.77375754028594,100,18,7
1.1640536708385,0.94,4.80911271656501,100,18,8
1.14598987797197,0.95,4.64173809894508,100,18,9
1.19543045346644,0.935,4.35789191924387,100,18,10
1.5270076063197,0.67,2.88380670500482,100,19,1
1.247072783827,0.795,3.75176761247006,100,19,2
1.31047149247527,0.875,4.11793284205338,100,19,3
1.13872879299769,0.92,4.28639034401112,100,19,4
1.14535749056701,0.925,4.25705027238931,100,19,5
1.12748788417294,0.97,4.68663665308768,100,19,6
1.1005273033957,0.955,4.32550454140432,100,19,7
1.17871797611327,0.955,4.66446425282173,100,19,8
1.11473041861586,0.965,4.94732186812866,100,19,9
1.14543073816205,0.97,4.90189922391567,100,19,10
1.4856427862267,0.585,2.83751181857937,100,20,1
1.2482755367245,0.885,3.7229472471875,100,20,2
1.1430388604902,0.96,4.53825975656722,100,20,3
1.01165545742206,0.975,4.8890774862427,100,20,4
0.875834305948862,0.98,4.69916813925476,100,20,5
0.979114449499338,0.98,5.11138514316121,100,20,6
0.859152960264004,0.99,5.36923724649582,100,20,7
0.954443891441403,0.985,5.13462924697795,100,20,8
0.987846376677454,0.98,5.12316962612341,100,20,9
