"n","nchain","run","exp","rmse","cov"
1000,1,22,1,0.235699347963937,0.916
1000,2,22,1,0.234103227351422,0.928
1000,5,22,1,0.239419129660992,0.932
10000,1,22,1,0.112464881820712,0.916
10000,2,22,1,0.10792554249486,0.921
10000,5,22,1,0.104506261942405,0.959
1e+05,1,22,1,0.0889234265984353,0.915
1e+05,2,22,1,0.083325056141764,0.935
1e+05,5,22,1,0.0832631124315569,0.95
20000,1,22,1,0.086076794142637,0.944
20000,2,22,1,0.0870406896324723,0.963
20000,5,22,1,0.082051970986241,0.972
50000,1,22,1,0.105088396653893,0.895
50000,2,22,1,0.102718458562396,0.918
50000,5,22,1,0.105418565595066,0.943
1000,1,23,1,0.209159748121592,0.927
1000,2,23,1,0.208345866449632,0.933
1000,5,23,1,0.209490568048419,0.939
10000,1,23,1,0.117155756401998,0.911
10000,2,23,1,0.121804774034235,0.938
10000,5,23,1,0.118435193418947,0.942
1e+05,1,23,1,0.0645533156520748,0.87
1e+05,2,23,1,0.0660516524551339,0.922
1e+05,5,23,1,0.0720770212661901,0.955
20000,1,23,1,0.106460411526083,0.932
20000,2,23,1,0.101859979470718,0.923
20000,5,23,1,0.102018914710036,0.944
50000,1,23,1,0.112858839318191,0.877
50000,2,23,1,0.112776953270427,0.93
50000,5,23,1,0.11631840194189,0.947
1000,1,24,1,0.193606798038534,0.915
1000,2,24,1,0.194623583074095,0.914
1000,5,24,1,0.1932556244971,0.914
10000,1,24,1,0.118728396195078,0.906
10000,2,24,1,0.108549962347703,0.923
10000,5,24,1,0.112806312664413,0.936
1e+05,1,24,1,0.0890203176376395,0.889
1e+05,2,24,1,0.084572315939558,0.926
1e+05,5,24,1,0.0840781391794364,0.95
20000,1,24,1,0.111077068669124,0.921
20000,2,24,1,0.106176252952323,0.942
20000,5,24,1,0.10820830179082,0.946
50000,1,24,1,0.0679287210133282,0.898
50000,2,24,1,0.0713107567391331,0.92
50000,5,24,1,0.0680978635694663,0.948
1000,1,25,1,0.186755511361825,0.938
1000,2,25,1,0.194399408014638,0.938
1000,5,25,1,0.18905722797069,0.942
10000,1,25,1,0.149187186037056,0.89
10000,2,25,1,0.144570630562299,0.915
10000,5,25,1,0.141029200490498,0.939
1e+05,1,25,1,0.101556392906176,0.894
1e+05,2,25,1,0.102955259630423,0.905
1e+05,5,25,1,0.101496226099675,0.946
20000,1,25,1,0.117352693667818,0.893
20000,2,25,1,0.118546527161485,0.923
20000,5,25,1,0.116593078210674,0.938
50000,1,25,1,0.103596562613586,0.88
50000,2,25,1,0.103785447978563,0.924
50000,5,25,1,0.0983206556214421,0.961
1000,1,26,1,0.210559341826828,0.911
1000,2,26,1,0.202531200563826,0.92
1000,5,26,1,0.202813958891323,0.924
10000,1,26,1,0.134601161081253,0.905
10000,2,26,1,0.13256627645122,0.941
10000,5,26,1,0.131331485203689,0.94
1e+05,1,26,1,0.0981521223500497,0.885
1e+05,2,26,1,0.0982798514788643,0.914
1e+05,5,26,1,0.0952591752621357,0.941
20000,1,26,1,0.117477695456914,0.92
20000,2,26,1,0.117831780177737,0.927
20000,5,26,1,0.117053584595121,0.949
50000,1,26,1,0.0904559052266895,0.917
50000,2,26,1,0.101776142129408,0.933
50000,5,26,1,0.0931927636887906,0.954
1000,1,27,1,0.201260726944093,0.931
1000,2,27,1,0.201053699407167,0.929
1000,5,27,1,0.200530117395224,0.939
10000,1,27,1,0.112388351027178,0.937
10000,2,27,1,0.115125804803761,0.935
10000,5,27,1,0.114923228186238,0.945
1e+05,1,27,1,0.0870905667277658,0.919
1e+05,2,27,1,0.084167142982541,0.944
1e+05,5,27,1,0.0811420809943274,0.961
20000,1,27,1,0.122742178225413,0.888
20000,2,27,1,0.121029660881596,0.942
20000,5,27,1,0.118057496169235,0.97
50000,1,27,1,0.0745479745938699,0.905
50000,2,27,1,0.0751601465304908,0.94
50000,5,27,1,0.0698177700292443,0.971
1000,1,28,1,0.180493238175326,0.942
1000,2,28,1,0.185606460114033,0.945
1000,5,28,1,0.187312727765474,0.944
10000,1,28,1,0.111809436390383,0.888
10000,2,28,1,0.110235742502644,0.918
10000,5,28,1,0.107459423442673,0.946
1e+05,1,28,1,0.0647203802106286,0.911
1e+05,2,28,1,0.0734808348406416,0.943
1e+05,5,28,1,0.0672109705989112,0.971
20000,1,28,1,0.126917018473248,0.904
20000,2,28,1,0.11848826942644,0.919
20000,5,28,1,0.111741985699507,0.939
50000,1,28,1,0.102058440236869,0.87
50000,2,28,1,0.100648969138638,0.897
50000,5,28,1,0.10022098149949,0.934
1000,1,29,1,0.203745796720524,0.934
1000,2,29,1,0.204999711551614,0.928
1000,5,29,1,0.200349920535871,0.935
10000,1,29,1,0.123302129488037,0.888
10000,2,29,1,0.123663810517827,0.925
10000,5,29,1,0.127182173049829,0.938
1e+05,1,29,1,0.0996674250888289,0.888
1e+05,2,29,1,0.0954264146939836,0.925
1e+05,5,29,1,0.0873628414957896,0.941
20000,1,29,1,0.102900091128809,0.921
20000,2,29,1,0.109727624125388,0.936
20000,5,29,1,0.107716716763454,0.954
50000,1,29,1,0.115100943692422,0.881
50000,2,29,1,0.119098836882986,0.916
50000,5,29,1,0.114927345362848,0.94
1000,1,3,1,0.22214577088213,0.925
1000,2,3,1,0.216819516849012,0.937
1000,5,3,1,0.218791468045551,0.94
10000,1,3,1,0.105078005584377,0.899
10000,2,3,1,0.100658440523543,0.931
10000,5,3,1,0.105175821945515,0.957
1e+05,1,3,1,0.0750236089824219,0.905
1e+05,2,3,1,0.0683387379190759,0.933
1e+05,5,3,1,0.0637573784774187,0.967
20000,1,3,1,0.107030596028947,0.915
20000,2,3,1,0.113459877113567,0.917
20000,5,3,1,0.105244363299534,0.948
50000,1,3,1,0.0857626676816822,0.915
50000,2,3,1,0.0859928531364224,0.938
50000,5,3,1,0.0825141722506476,0.959
1000,1,30,1,0.211637043739912,0.903
1000,2,30,1,0.211160227814433,0.906
1000,5,30,1,0.211666984667647,0.909
10000,1,30,1,0.122495284310468,0.893
10000,2,30,1,0.123583422426752,0.901
10000,5,30,1,0.115103924275,0.937
1e+05,1,30,1,0.109159094608747,0.86
1e+05,2,30,1,0.107939307850851,0.917
1e+05,5,30,1,0.112287146169429,0.934
20000,1,30,1,0.123588806982364,0.921
20000,2,30,1,0.11640487672308,0.941
20000,5,30,1,0.118687950464431,0.942
50000,1,30,1,0.0946896433678227,0.905
50000,2,30,1,0.0927933391464499,0.945
50000,5,30,1,0.091467633430107,0.958
1000,1,31,1,0.202789054985283,0.935
1000,2,31,1,0.203469495903011,0.937
1000,5,31,1,0.202843610188814,0.935
10000,1,31,1,0.099277050561116,0.931
10000,2,31,1,0.103155946635234,0.938
10000,5,31,1,0.102806350374105,0.946
1e+05,1,31,1,0.0797497957870908,0.917
1e+05,2,31,1,0.0797601522490848,0.945
1e+05,5,31,1,0.0747132813547682,0.968
20000,1,31,1,0.0794731172556106,0.923
20000,2,31,1,0.0772853974726103,0.945
20000,5,31,1,0.0715821145762062,0.97
50000,1,31,1,0.101867853880717,0.865
50000,2,31,1,0.0980355543864082,0.903
50000,5,31,1,0.0978447006385699,0.933
1000,1,32,1,0.210753530434119,0.936
1000,2,32,1,0.212178695417929,0.938
1000,5,32,1,0.210692598111021,0.945
10000,1,32,1,0.1269604673557,0.905
10000,2,32,1,0.12121097545521,0.901
10000,5,32,1,0.117136833994005,0.945
1e+05,1,32,1,0.0873828728462136,0.908
1e+05,2,32,1,0.0909080961143997,0.929
1e+05,5,32,1,0.087385663399443,0.949
20000,1,32,1,0.0989572597760037,0.912
20000,2,32,1,0.102051306888014,0.937
20000,5,32,1,0.103965953573682,0.942
50000,1,32,1,0.0617395517364954,0.919
50000,2,32,1,0.0608427356826097,0.959
50000,5,32,1,0.0598926428245251,0.969
1000,1,33,1,0.213521678152492,0.927
1000,2,33,1,0.214563868039172,0.934
1000,5,33,1,0.210544849790389,0.93
10000,1,33,1,0.123736797282252,0.927
10000,2,33,1,0.115752769517456,0.94
10000,5,33,1,0.121966530436491,0.944
1e+05,1,33,1,0.105265087824646,0.896
1e+05,2,33,1,0.0938932637223931,0.904
1e+05,5,33,1,0.100792316990226,0.931
20000,1,33,1,0.109810768454004,0.914
20000,2,33,1,0.0969248961498158,0.935
20000,5,33,1,0.094327195902957,0.961
50000,1,33,1,0.132487231765845,0.89
50000,2,33,1,0.132994083245362,0.917
50000,5,33,1,0.125932574718295,0.944
1000,1,34,1,0.209400650703085,0.916
1000,2,34,1,0.210271475028846,0.926
1000,5,34,1,0.207345175228624,0.919
10000,1,34,1,0.112393667087814,0.931
10000,2,34,1,0.114192622960141,0.944
10000,5,34,1,0.11389199188792,0.951
1e+05,1,34,1,0.0883145912044867,0.815
1e+05,2,34,1,0.0869817702788536,0.922
1e+05,5,34,1,0.084652846099142,0.945
20000,1,34,1,0.0991088169795351,0.906
20000,2,34,1,0.0923358220500129,0.951
20000,5,34,1,0.0907814666040972,0.963
50000,1,34,1,0.12048595453515,0.908
50000,2,34,1,0.11719226609803,0.883
50000,5,34,1,0.10879751469308,0.923
1000,1,35,1,0.208295315835971,0.916
1000,2,35,1,0.209128434883251,0.908
1000,5,35,1,0.204064145700561,0.929
