"n","nchain","run","exp","rmse","cov"
1e+05,20,24,1,0.178289420186968,0.97
20000,1,24,1,0.382279121417847,0.87
20000,10,24,1,0.331544686724168,0.941
20000,20,24,1,0.328438407289387,0.952
50000,1,24,1,0.316830280306073,0.776
50000,10,24,1,0.261999503908748,0.93
50000,20,24,1,0.254831242701246,0.951
1000,1,25,1,0.761373198862629,0.991
1000,10,25,1,0.752308420377131,0.997
1000,20,25,1,0.725817640491592,0.997
10000,1,25,1,0.469014441072831,0.881
10000,10,25,1,0.436327639446507,0.944
10000,20,25,1,0.42617816150449,0.966
1e+05,1,25,1,0.262589428968222,0.727
1e+05,10,25,1,0.205680416544756,0.949
1e+05,20,25,1,0.201257108101692,0.974
20000,1,25,1,0.373305162285183,0.876
20000,10,25,1,0.340610057637197,0.932
20000,20,25,1,0.332722144523479,0.952
50000,1,25,1,0.278733924010297,0.826
50000,10,25,1,0.236132915065391,0.95
50000,20,25,1,0.23899246557226,0.962
1000,1,26,1,0.756220446326508,0.987
1000,10,26,1,0.7467915718105,0.992
1000,20,26,1,0.723771834057468,0.996
10000,1,26,1,0.485486744924045,0.905
10000,10,26,1,0.431197931158755,0.966
10000,20,26,1,0.42409038588081,0.969
1e+05,1,26,1,0.262758386404291,0.711
1e+05,10,26,1,0.20664546173851,0.945
1e+05,20,26,1,0.203909853227705,0.951
20000,1,26,1,0.390152031419136,0.848
20000,10,26,1,0.35329691227786,0.933
20000,20,26,1,0.346123376570154,0.956
50000,1,26,1,0.297510283843437,0.777
50000,10,26,1,0.255993703496775,0.933
50000,20,26,1,0.248347693944852,0.95
1000,1,27,1,0.818752626512348,0.987
1000,10,27,1,0.780632033111529,0.992
1000,20,27,1,0.777027067114155,0.993
10000,1,27,1,0.428508050724086,0.924
10000,10,27,1,0.397693687949365,0.961
10000,20,27,1,0.386976808065489,0.969
1e+05,1,27,1,0.259346746954165,0.701
1e+05,10,27,1,0.202239193315175,0.935
1e+05,20,27,1,0.195695364900552,0.957
20000,1,27,1,0.372561574342686,0.878
20000,10,27,1,0.334123482164591,0.944
20000,20,27,1,0.333149565275552,0.957
50000,1,27,1,0.298959641232342,0.794
50000,10,27,1,0.259511846683887,0.928
50000,20,27,1,0.254200901566702,0.957
1000,1,28,1,0.816552581204642,0.979
1000,10,28,1,0.805825375133797,0.977
1000,20,28,1,0.816471288297764,0.98
10000,1,28,1,0.440161572080692,0.902
10000,10,28,1,0.407640777642993,0.956
10000,20,28,1,0.407263797039959,0.965
1e+05,1,28,1,0.245622827832652,0.736
1e+05,10,28,1,0.204582183322859,0.935
1e+05,20,28,1,0.196080677659028,0.962
