"n","nchain","run","exp","rmse","cov"
20000,1,41,1,0.343702566604607,0.95
20000,10,41,1,0.326305942133096,0.982
20000,20,41,1,0.315049813340344,0.981
50000,1,41,1,0.308307199770799,0.922
50000,10,41,1,0.306447087691406,0.957
50000,20,41,1,0.302788282092702,0.955
1000,1,42,1,0.851994992264895,0.983
1000,10,42,1,0.85444375564509,0.973
1000,20,42,1,0.861607676745423,0.977
10000,1,42,1,0.38198192540394,0.979
10000,10,42,1,0.390024943768822,0.978
10000,20,42,1,0.386004025457959,0.981
20000,1,42,1,0.303592064345531,0.971
20000,10,42,1,0.269221137682795,0.989
20000,20,42,1,0.261178080449159,0.992
50000,1,42,1,0.263971433124863,0.947
50000,10,42,1,0.246237856339883,0.971
50000,20,42,1,0.250836789396368,0.976
1000,1,43,1,0.815434886646058,0.974
1000,10,43,1,0.820236255132052,0.977
1000,20,43,1,0.807799422089986,0.978
10000,1,43,1,0.520632670920405,0.928
10000,10,43,1,0.456963679037452,0.955
10000,20,43,1,0.455512430814263,0.954
20000,1,43,1,0.385066682817026,0.929
20000,10,43,1,0.36205762929183,0.962
20000,20,43,1,0.357615712794325,0.957
50000,1,43,1,0.309309355156895,0.935
50000,10,43,1,0.296734728317546,0.965
50000,20,43,1,0.294662863710728,0.967
1000,1,44,1,0.917255295349047,0.986
1000,10,44,1,0.87308337427555,0.988
1000,20,44,1,0.871984809152434,0.986
10000,1,44,1,0.459728558779734,0.935
10000,10,44,1,0.441903428805479,0.958
10000,20,44,1,0.445551759366827,0.959
20000,1,44,1,0.424592201133712,0.914
20000,10,44,1,0.389963950697188,0.937
20000,20,44,1,0.386696792905702,0.949
50000,1,44,1,0.353958080770977,0.945
50000,10,44,1,0.343940179394064,0.954
50000,20,44,1,0.341731249881763,0.962
1000,1,45,1,0.888724518290325,0.958
1000,10,45,1,0.855354466395529,0.967
1000,20,45,1,0.863537685282861,0.964
10000,1,45,1,0.38560525570176,0.957
10000,10,45,1,0.373048817798358,0.974
10000,20,45,1,0.384657155330125,0.975
20000,1,45,1,0.429306194653765,0.924
20000,10,45,1,0.383796873876682,0.957
20000,20,45,1,0.380905964735551,0.959
50000,1,45,1,0.309805616993942,0.952
50000,10,45,1,0.305991347341028,0.956
50000,20,45,1,0.304096507132634,0.96
1000,1,46,1,0.787803269424314,0.993
1000,10,46,1,0.778050527262214,0.992
1000,20,46,1,0.779852631343079,0.988
10000,1,46,1,0.414965163302747,0.954
10000,10,46,1,0.401291525083305,0.958
10000,20,46,1,0.405595440021368,0.964
20000,1,46,1,0.325568811103641,0.958
20000,10,46,1,0.295384434547244,0.985
20000,20,46,1,0.292852803444265,0.982
50000,1,46,1,0.343606696333926,0.916
50000,10,46,1,0.321391127477519,0.943
50000,20,46,1,0.325570054533439,0.942
1000,1,47,1,0.954884262579016,0.954
1000,10,47,1,0.935858422674877,0.955
1000,20,47,1,0.947820418478264,0.952
10000,1,47,1,0.492183975073268,0.935
10000,10,47,1,0.460442140329684,0.959
10000,20,47,1,0.466822568854748,0.956
20000,1,47,1,0.39548075550535,0.935
20000,10,47,1,0.363262622361264,0.965
20000,20,47,1,0.35546280831095,0.966
50000,1,47,1,0.294317010903593,0.921
50000,10,47,1,0.293247694001282,0.933
50000,20,47,1,0.289493635124631,0.938
1000,1,48,1,0.794905344182204,0.978
1000,10,48,1,0.794925633700667,0.977
1000,20,48,1,0.797672659067222,0.977
10000,1,48,1,0.46052483717918,0.953
10000,10,48,1,0.439117569418448,0.966
10000,20,48,1,0.448917538060219,0.965
20000,1,48,1,0.401011152006143,0.919
20000,10,48,1,0.37314246690766,0.952
20000,20,48,1,0.37445743257782,0.95
50000,1,48,1,0.294324163661408,0.912
50000,10,48,1,0.275433071865863,0.939
50000,20,48,1,0.278601514974908,0.951
1000,1,49,1,1.00103820334161,0.969
1000,10,49,1,0.968705115645028,0.976
1000,20,49,1,0.985514213897529,0.977
10000,1,49,1,0.411275102682094,0.962
10000,10,49,1,0.38260543176905,0.97
10000,20,49,1,0.370246523342881,0.974
20000,1,49,1,0.323986600331814,0.951
20000,10,49,1,0.315192958156779,0.97
20000,20,49,1,0.315921166629067,0.963
50000,1,49,1,0.237656390567968,0.965
50000,10,49,1,0.222082739255173,0.986
50000,20,49,1,0.220902922834566,0.984
1000,1,5,1,0.781127038797286,0.988
1000,10,5,1,0.799650172350283,0.985
1000,20,5,1,0.789175289217786,0.991
10000,1,5,1,0.40144834740393,0.973
10000,10,5,1,0.397680616304696,0.988
10000,20,5,1,0.384709077139099,0.99
1e+05,1,5,1,0.321498658585255,0.893
1e+05,10,5,1,0.30539903873995,0.937
1e+05,20,5,1,0.299384397282259,0.939
20000,1,5,1,0.37604935640577,0.922
20000,10,5,1,0.346864446526714,0.957
20000,20,5,1,0.347479736499222,0.953
50000,1,5,1,0.363263377885836,0.874
50000,10,5,1,0.32524477713592,0.937
50000,20,5,1,0.323507638745865,0.936
1000,1,50,1,0.961584127410514,0.969
