"RMSE","Coverage","Interval length","n","run","Chains"
1.07335998945371,0.88,3.55033050436942,100,36,9
1.00986937419342,0.935,3.61494219518216,100,36,10
1.23854883944176,0.555,1.99712293683171,100,37,1
1.06002009099606,0.715,2.36019526273319,100,37,2
1.02200512992561,0.645,2.19707370535954,100,37,3
0.977336418415414,0.73,2.39145869015951,100,37,4
1.04438581898682,0.805,2.84210532211859,100,37,5
1.01707989826692,0.855,3.15410807492369,100,37,6
0.989852049217648,0.855,3.10581919322607,100,37,7
1.03379802884123,0.89,3.34456126102442,100,37,8
0.983879979429788,0.885,3.1948781330868,100,37,9
0.965524454239417,0.92,3.27508537904262,100,37,10
1.1381150184037,0.6,1.86979496876182,100,38,1
1.19584350934499,0.7,2.42428441545441,100,38,2
1.15166561089714,0.775,2.85638220704832,100,38,3
1.15889975172658,0.83,3.20154514561076,100,38,4
1.12407313077172,0.875,3.50944072018552,100,38,5
1.11260055643462,0.91,3.7872394950581,100,38,6
1.08911596202355,0.92,3.97896256841206,100,38,7
1.08849423276557,0.94,3.88915519814962,100,38,8
1.14468693701829,0.92,3.93859969968098,100,38,9
1.14811158135778,0.93,4.16355925696481,100,38,10
0.923715857255643,0.795,2.3587866103096,100,39,1
0.902880240992744,0.845,2.88905913486352,100,39,2
0.945576258583252,0.87,3.05691167032624,100,39,3
0.897597507414469,0.895,3.17122648524575,100,39,4
0.828454248995926,0.955,3.28201112841246,100,39,5
0.762932368555041,0.975,3.54568217377519,100,39,6
0.848252921572701,0.965,3.69019987723302,100,39,7
0.68920185672145,0.99,3.94054766186177,100,39,8
0.792910097934451,0.985,3.93906929413226,100,39,9
0.804453093376381,0.99,4.37165221285957,100,39,10
1.12725011028888,0.565,1.85269575337552,100,40,1
1.10190886923582,0.685,2.3317505743751,100,40,2
1.02408366371322,0.905,3.31383442491753,100,40,3
1.14101561267974,0.875,3.66065664177969,100,40,4
0.941746532743502,0.93,3.87454625689918,100,40,5
1.12001129811526,0.9,4.02293340340049,100,40,6
1.01462065810309,0.935,3.96909189428881,100,40,7
0.94617338558799,0.955,4.2231767789796,100,40,8
1.02241962504605,0.945,4.20284284345148,100,40,9
0.985526841316013,0.975,4.26655119976225,100,40,10
0.912783087469978,0.745,2.23163032132648,100,41,1
0.880736631650902,0.885,2.55587112078131,100,41,2
0.836446516172834,0.91,2.94705152254741,100,41,3
0.82746283681186,0.935,3.2078728116522,100,41,4
0.710642663481141,0.97,3.28082621741373,100,41,5
0.782847722988975,0.98,3.53642166352263,100,41,6
0.754289492480332,0.97,3.81198675401321,100,41,7
0.737053253236229,0.98,3.88937923472464,100,41,8
0.788916983194346,0.975,3.85925250689111,100,41,9
0.840019057317281,0.97,3.73117556548541,100,41,10
1.00819544947645,0.655,1.97659182368126,100,42,1
1.04124157659338,0.79,2.86384774708344,100,42,2
0.962179806473873,0.905,3.62793422179734,100,42,3
0.873714252958337,0.96,3.6388506626521,100,42,4
0.904858998521022,0.945,3.69395938428101,100,42,5
0.964970885146819,0.955,3.90605251819407,100,42,6
0.914887508405066,0.98,3.98191522055888,100,42,7
0.907335118792153,0.97,3.9620798368557,100,42,8
0.915673283972156,0.965,4.05533974368864,100,42,9
0.840263957926657,1,4.20996792180568,100,42,10
1.00483339031003,0.865,3.07615799006299,100,43,1
0.958460395546515,0.92,3.5834548490602,100,43,2
0.982642601278436,0.895,3.54362641637013,100,43,3
1.03397855014924,0.905,3.54489180817544,100,43,4
1.04152321009837,0.955,4.02683023362672,100,43,5
1.01140498686022,0.955,3.74648603767588,100,43,6
0.946571774077796,0.955,4.18425722893957,100,43,7
0.841052602971629,0.985,4.28177467057163,100,43,8
0.886867250387322,0.985,4.11121137590195,100,43,9
