"n","nchain","run","exp","rmse","cov"
1000,5,18,1,0.296280879467148,1
10000,1,18,1,0.169436245729643,0.979
10000,2,18,1,0.166682519896402,0.986
10000,5,18,1,0.157392285254632,0.991
1e+05,1,18,1,0.0672437060621552,0.896
1e+05,2,18,1,0.0609471506570908,0.94
1e+05,5,18,1,0.0532301159516119,0.971
20000,1,18,1,0.110141763794366,0.975
20000,2,18,1,0.108165302491178,0.981
20000,5,18,1,0.100087904833817,0.993
50000,1,18,1,0.0859778034692791,0.927
50000,2,18,1,0.0762171620384722,0.962
50000,5,18,1,0.0701554737799993,0.984
100,1,19,1,0.830450728380481,0.95
100,2,19,1,0.823642852652788,0.956
100,5,19,1,0.832226609180216,0.956
1000,1,19,1,0.306574318080529,0.997
1000,2,19,1,0.297331182545979,1
1000,5,19,1,0.290760259770694,0.998
10000,1,19,1,0.167291736953602,0.98
10000,2,19,1,0.166094961654344,0.974
10000,5,19,1,0.149082496988149,0.994
1e+05,1,19,1,0.0757208301925705,0.863
1e+05,2,19,1,0.0688049820991023,0.928
1e+05,5,19,1,0.0599820425675359,0.967
20000,1,19,1,0.129938108646847,0.962
20000,2,19,1,0.120337445077758,0.974
20000,5,19,1,0.117162715865233,0.987
50000,1,19,1,0.0909542740647428,0.92
50000,2,19,1,0.0814459610694216,0.954
50000,5,19,1,0.0765032087140928,0.973
100,1,2,1,0.814643158860986,0.976
100,2,2,1,0.794096773306301,0.979
100,5,2,1,0.800022584376803,0.979
1000,1,2,1,0.359124010171422,0.994
1000,2,2,1,0.359477604097913,0.992
1000,5,2,1,0.358002243265652,0.992
10000,1,2,1,0.168342702327815,0.965
10000,2,2,1,0.161750569004852,0.976
10000,5,2,1,0.151313875069341,0.987
1e+05,1,2,1,0.0701195695518495,0.9
1e+05,2,2,1,0.0628466626463122,0.948
1e+05,5,2,1,0.0569279616804366,0.98
20000,1,2,1,0.121256701443813,0.964
20000,2,2,1,0.111660971163218,0.986
20000,5,2,1,0.103785187014148,0.989
50000,1,2,1,0.0857565573633633,0.938
50000,2,2,1,0.0743934498993944,0.979
50000,5,2,1,0.0691719709757669,0.989
100,1,20,1,0.696964372687579,0.974
100,2,20,1,0.725619739722238,0.96
100,5,20,1,0.696271184057131,0.974
1000,1,20,1,0.293312108731205,0.998
1000,2,20,1,0.295908963187934,0.999
1000,5,20,1,0.290097134909165,0.999
10000,1,20,1,0.164095350345152,0.973
10000,2,20,1,0.154225665590172,0.986
10000,5,20,1,0.149258907049619,0.99
1e+05,1,20,1,0.0651659808291771,0.901
1e+05,2,20,1,0.0616628597076418,0.932
1e+05,5,20,1,0.0565837751457194,0.974
20000,1,20,1,0.122847860983923,0.97
20000,2,20,1,0.114006406922608,0.979
20000,5,20,1,0.108802598986994,0.987
50000,1,20,1,0.0857704924994166,0.928
50000,2,20,1,0.0776960732455069,0.967
50000,5,20,1,0.0726935540207336,0.983
100,1,21,1,0.832878461817919,0.937
100,2,21,1,0.830628966929932,0.933
100,5,21,1,0.839110468007684,0.929
1000,1,21,1,0.30838871977055,0.997
1000,2,21,1,0.302887621170507,0.998
1000,5,21,1,0.303429317345405,0.996
10000,1,21,1,0.152877786519664,0.981
10000,2,21,1,0.152914143411483,0.984
10000,5,21,1,0.146478848302979,0.998
1e+05,1,21,1,0.0648308562320981,0.917
1e+05,2,21,1,0.0604379185507625,0.949
1e+05,5,21,1,0.0528076208127654,0.981
20000,1,21,1,0.106987479902082,0.974
20000,2,21,1,0.107890531111226,0.978
20000,5,21,1,0.0989083540182503,0.991
50000,1,21,1,0.0844347511387422,0.933
50000,2,21,1,0.079217670277647,0.959
50000,5,21,1,0.0720745178921973,0.986
100,1,22,1,0.791625445283067,0.911
100,2,22,1,0.788428969452276,0.908
100,5,22,1,0.791733916378706,0.911
1000,1,22,1,0.295697583689799,0.999
1000,2,22,1,0.305320333097288,0.997
1000,5,22,1,0.300645396835965,0.999
10000,1,22,1,0.173971125509209,0.955
10000,2,22,1,0.160847375149469,0.979
10000,5,22,1,0.153612162309274,0.979
1e+05,1,22,1,0.0680558864529407,0.893
1e+05,2,22,1,0.0607629523113679,0.949
1e+05,5,22,1,0.0507162452257764,0.982
20000,1,22,1,0.126591757188533,0.96
20000,2,22,1,0.121703393699941,0.97
20000,5,22,1,0.117235091236473,0.984
50000,1,22,1,0.0884887974328862,0.941
50000,2,22,1,0.0809296540765953,0.963
50000,5,22,1,0.0703134890798754,0.986
100,1,23,1,0.778104144061907,0.948
100,2,23,1,0.776760309827454,0.951
100,5,23,1,0.784733270809404,0.946
1000,1,23,1,0.320168181256441,0.998
1000,2,23,1,0.332109940541901,0.994
1000,5,23,1,0.322304934290068,0.997
10000,1,23,1,0.163810900618549,0.967
10000,2,23,1,0.154667463884128,0.979
10000,5,23,1,0.151372306905295,0.986
1e+05,1,23,1,0.0656951739228657,0.896
1e+05,2,23,1,0.057204499916454,0.958
1e+05,5,23,1,0.0545428955937618,0.967
20000,1,23,1,0.128806861822056,0.958
20000,2,23,1,0.113290684899934,0.978
20000,5,23,1,0.106251002950654,0.993
50000,1,23,1,0.0873102813672338,0.935
50000,2,23,1,0.0775895610899296,0.978
50000,5,23,1,0.073781108526857,0.984
100,1,24,1,0.781448644983515,0.974
100,2,24,1,0.760639857882063,0.977
100,5,24,1,0.77801941669513,0.972
1000,1,24,1,0.337083602143239,0.997
1000,2,24,1,0.341407452297627,0.998
1000,5,24,1,0.324993268134074,0.998
10000,1,24,1,0.156169002993966,0.981
10000,2,24,1,0.152339141406885,0.991
10000,5,24,1,0.152379679185192,0.988
1e+05,1,24,1,0.0648599456572011,0.909
1e+05,2,24,1,0.0603912327158685,0.935
